"name","is_subjective","text"
2922,1,"es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprenderá . "
2923,0,"but he doesn't plan on the long line of other houseguests that try to keep him from his mission . "
2925,1,"full of unforgiving irony and quiet realism , a song for martin stands as a powerful and moving achievement . "
2927,0,"leon ( revilla ) , known as kilabot , is an nbi agent who also works as a tattoo artist by day . "
2928,0,"the daughter mary yearns for a home where the books don't always get sold . "
2930,0,"guy mann has been cursed since birth with blue skin . "
2934,0,"out of money and out of luck ambitious sophie pressures marie into accepting a lucrative job as surrogate mother . "
2935,1,"pacino is brilliant as the sleep-deprived dormer , his increasing weariness as much existential as it is physical . "
2936,1,"a tired , unnecessary retread . . . a stale copy of a picture that wasn't all that great to begin with . "
2937,0,"but , disaster strikes , when val goes temporarily blind , due to paranoia . "
2938,0,"a "" popular yet mean-spirited "" teenage girl wakes up one day to find herself turned into a man in his 30's ( schneider ) . "
2939,1," . . . delivers few moments of inspiration amid the bland animation and simplistic story . "
2941,0,"in a place soon to be known as the valley of death , in a small clearing called landing zone x-ray , lt . colonel hal moore ( mel gibson ) and 400 young fathers , husbands , brothers , and sons , all troopers from an elite american combat division , were surrounded by 2 , 000 north vietnamese soldiers . "
2942,1,"it's shocking , intense , and totally creepy , yet compelling and sad . jeremy renner gives a career-making performance . "
2943,0,"living with the fosters is a darkly funny and dangerously subtle comedy about one family's paranoid preparation for the year 2000 crisis and beyond . "
2944,0,"anmol's greedy wife mona ( amrita arora ) forces him to meet vikrant in india and inform him about guru gulab and collect the prize money . "
2946,0,"his surrounding is a peaceful dreamplace called "" shangri-la "" . "
2947,1,"cannon's confidence and laid-back good spirits are , with the drumming routines , among the film's saving graces . "
2948,0,"bound and determined to end their contentious relationship once and for all , melanie sneaks back home to alabama to confront her past , only to discover that you can take the girl out of the south , but you can never take the south out of the girl . "
2949,1,"it's a thin notion , repetitively stretched out to feature length , awash in self-consciously flashy camera effects , droning house music and flat , flat dialogue . "
2952,1,"first and foremost . . . the reason to go see "" blue crush "" is the phenomenal , water-born cinematography by david hennings . "
2953,1,"handled correctly , wilde's play is a masterpiece of elegant wit and artifice . here , alas , it collapses like an overcooked soufflé . "
2955,0,"her maid of honor says she's got to call off the wedding , but that proves much more difficult than expected . "
2956,1,"it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward . "
2957,1,"this is a film well worth seeing , talking and singing heads and all . "
2958,0,"the story line follows how making the film transforms the life of an 18-year-old man hired as a driver on the production . "
2959,1,"august -- a pupil of ingmar bergman's -- manages to tell a tragic tale while avoiding the heavy-laden angst of a bergman film . "
2961,1,"together [time out and human resources] establish mr . cantet as france's foremost cinematic poet of the workplace . "
2962,1,"de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli . "
2963,1,"godard has pared down his extravagances into a densely concentrated , resonant simplicity . "
2964,0,"a few years later , tragedy struck her , first a fire in her house which caused her to not be able to go into any type of light , and then she was hanged . "
2965,0,"at the same time , william has become the object of wrath by a popular but pompous and pridefilled christian radio commentator who brands william as a false prophet and seeks to destroy him . "
2967,0,"unable to get time off work his mother leaves him outside in their garden to avoid him causing trouble . "
2969,0,"a new border is drawn between hindu-dominated india and muslim-dominated pakistan , and the region is torn apart by massacres fueled by ancient animosities . "
2970,0,"but nobody figured sam decker and his juvenile delinquents into the equation . "
2972,1," . . . a vast adventure that bristles with romance , action and heroism . "
2973,0,"a young aboriginal man max stuart , was convicted of murder in the light of questionable evidence presented , of nine year old mary hattam near ceduna , on the south coast of australia . "
2974,0,"syd does accept him and befriends him and shows him how to live . "
2975,0,"dr . evil and mini-me have somehow escaped from a maximum security prison and the duo team up with goldmember . "
2976,0,"majid majidi interviews peasants , soldiers , youngsters , women , elderly and gives a special attention to the children's extraordinary resilience as they are confronted with the emotional and physical turmoil of war . "
2977,0,"obsessed with her job designing movie sets , fran insists that each prop be the real thing &#173 ; even if it happens to be a pair of rhinoceros eyes or a human finger . "
