"name","is_positive","text"
1013,1,"shaw has absolute faith in his soldiers , and he fights tooth and nail to get them what they deserve , even if it means threatening a general with blackmail ."
1017,0,"andie macdowell is absolutely painful to watch as a wealthy heiress ( is there any other kind in this movie ?"
1018,1,"it is a scary fable about the monster that lurks in everyone's soul , a dark side which we're all trying to hide -- but it's there -- always ."
1019,1,"i enjoy films like this because not one second of it is serious or thought-provoking ."
1020,1,"what kind of force can move a man to the edge of his emotions and beyond the reach of people who genuinely care for him ?"
1021,0,"the actors are pretty good for the most part , although wes bentley just seemed to be playing the exact same character that he did in american beauty , only in a new neighborhood ."
1022,0,"perhaps the next time disney attempts a remake like this , they will invest more in the screenplay than the fancy-schmancy visuals ."
1023,0,"only bits of the bloody action even hint at the campy fun the film could have been , but by the absurdly stupid climax , it's way too late in the game for a decent recovery ."
1025,1,"marriage is not a cold , calculating decision based upon self-preservation ."
1027,1,"briskly paced with a smart , energetic heroine and filled with high adventure , the film is ultimately most satisfying on the intimate scale of father and daughter . 
"
1028,1,"' 
with these words , we are brought into the world of a sultry vampire seductress by the name of lilith silver ( played by eileen daly ) ."
1029,1,"jim mcallister ( matthew broderick ) is the type of teacher that makes american high schools proud ."
1030,0,"maybe the music sounded a lot more fresh or original during 1985 , but now it sounds dated and cliched , like poorly conceived elevator music ."
1031,0,"he loves poetry and great literary works , but his class is more interested in his famous former student , played by matt dillon ."
1032,0,"going for the gore and bringing on a few action sequences here and there , virus still feels very empty , like a movie going for all flash and no substance ."
1034,0,"another minus for part 2 was the traditional scenes that leave the audience on the edge of their seats waiting for something to jump out of a shadow where very rare ."
1035,0,"ernie hudson is a good choice as a friendly policeman and he gets off most of the film's funnier lines ."
1036,0,"this talky , terribly-plotted thriller stars alec baldwin as dave robicheaux , an ex-new orleans cop who gets ensnared in a murder- mystery after a light-plane crashes into the bayou beside his fishing boat ."
1038,0,"so , if you're willing to possibly put yourself through torture , go ahead and see it , and decide for yourself if you love it or hate it ."
1039,1,"some of the scenes and ideas are "" borrowed "" a little too liberally from other films , and one component of the ending is decidedly disappointing ."
1041,1,"and grace are , of course , romantically intertwined , and dad isn't too happy with the situation ."
1042,1,"he is convicted of her murder and sent to death row , where he inexplicably disappears one night and is replaced by a young mechanic named pete dayton ( balthazar getty ) ."
1043,0,"matty and annie struggle over her decision to have an abortion without consulting him ."
1044,0,""" 
looking back at the skill she displayed for comedy there , it's simple to justify any high expectation or enthusiasm that i had mustered for "" excess baggage ."
1045,1,"the ending of "" jude "" is bleak because it has to be ( although i hear the ending of the novel is even worse - guess i'll have to read it now ) ."
1046,1,"despite having a rather high profile supporting cast of young up-and-comers ( including reese witherspoon ) , most of the roles are a waste and are the equivalent of extended billed cameos ."
1047,0,""" 
as the movie finally draws to a close , the characters awaken from their post-party game of musical beds ."
1048,0,"i wish more films would take on issues of faith and morality in the modern world ."
1049,0,"and people have e-mailed me too , saying clueless is a good movie and that i'm the only one who doesn't like it ."
1050,1,""" 
he meets the show's other characters , which include jesse ( joan cusack ) , his cowgirl sidekick , the wise old prospector ( kelsey grammer ) , and bullseye , his trusty horse ."
